index,real,imag,magnitude
2934,0.0806544,0.690126,0.694823
2935,-0.369475,0.33128,0.496244
2936,-0.230681,-0.358928,0.426665
2937,-0.206561,-0.511853,0.551961
2938,0.338906,-0.679505,0.759332
2939,0.538229,0.103796,0.548146
2940,0.230964,0.71273,0.749219
2941,-0.402566,0.376662,0.551301
2942,0.00193137,0.148543,0.148555
2943,-0.412048,0.258981,0.486677
2944,0.152679,0.0741607,0.169737
2945,-0.36267,0.121994,0.382638
2946,0.0908333,0.212789,0.231365
2947,-0.0297208,-0.350859,0.352116
2948,0.0257623,0.289407,0.290552
2949,-0.359309,-0.212497,0.417442
2950,-0.461874,-0.306643,0.554398
2951,-0.230286,-0.0618326,0.238443
2952,-0.10871,-0.56559,0.575942
2953,0.381139,-0.50742,0.63462
2954,0.488969,0.0484749,0.491366
2955,-0.164511,0.335549,0.373707
2956,-0.386721,0.48663,0.62158
2957,-0.179981,0.405416,0.443571
2958,-0.483682,0.29556,0.566837
2959,-0.0447736,-0.216369,0.220953
2960,-0.322885,-0.347181,0.47412
2961,-0.158255,0.166752,0.229893
2962,0.244252,0.100402,0.264082
2963,0.454401,0.286024,0.536927
2964,-0.016217,0.380471,0.380817
2965,0.0853307,-0.0606715,0.104701
2966,-0.396213,-0.102977,0.409377
2967,0.331415,0.0826962,0.341577
2968,0.437747,-0.343481,0.556419
2969,0.151902,-0.246926,0.289908
2970,0.47354,-0.366041,0.59852
2971,0.608788,-0.158728,0.62914
2972,0.905067,0.220631,0.931571
2973,0.502087,-0.0767367,0.507918
2974,0.00164548,0.0162204,0.0163036
2975,-0.220312,-0.383241,0.442053
2976,0.316974,-0.0474029,0.320499
2977,0.799717,-0.0272327,0.800181
2978,0.362462,-0.302987,0.472419
2979,-0.0837393,0.00486013,0.0838802
2980,-0.449894,-0.190278,0.488478
2981,-0.433779,-0.409228,0.596348
2982,0.372217,-0.558715,0.671348
2983,-0.0420933,-0.245228,0.248814
2984,0.447623,-0.341732,0.563158
2985,0.540659,0.169172,0.566508
2986,0.611415,0.201603,0.643795
2987,0.617944,0.0584646,0.620703
2988,-0.0172934,0.126025,0.127206
2989,0.264028,-0.113102,0.287233
2990,0.130129,0.390126,0.411257
2991,-0.117228,0.474609,0.488873
2992,-0.465607,0.230381,0.519486
2993,-0.657607,-0.221323,0.693852
2994,-0.682074,-0.682321,0.964773
2995,-0.364512,-0.85282,0.927454
2996,0.361419,-0.332671,0.491217
2997,0.614557,0.0733654,0.61892
2998,0.066139,-0.0181762,0.0685912
2999,-0.371213,-0.0246979,0.372034
3000,-0.0184202,-0.222078,0.222841
3001,-0.262446,-0.0248777,0.263622
3002,-0.0897155,-0.469812,0.478301
3003,-0.217009,-0.647815,0.683196
3004,-0.297351,-0.172007,0.343517
3005,-0.146233,-0.683064,0.698542
3006,0.458382,-0.197289,0.499036
3007,-0.0712902,-0.0581461,0.091996
3008,-0.029918,0.303622,0.305093
3009,-0.0199731,-0.168079,0.169261
3010,0.158023,-0.202009,0.256474
3011,0.341678,-0.603019,0.693091
3012,0.386491,0.229763,0.449628
3013,0.687244,0.192919,0.713808
3014,-0.125852,0.499007,0.514633
3015,0.25253,0.466565,0.530522
3016,-0.0240406,-0.0821217,0.0855682
3017,0.161708,-0.285302,0.327943
3018,0.567617,-0.239668,0.616142
3019,0.00443957,0.373355,0.373381
3020,0.303796,-0.0163542,0.304236
3021,0.0970004,-0.376128,0.388435
3022,0.25005,-0.564134,0.617068
3023,0.200923,0.0215924,0.20208
3024,0.482986,-0.0191112,0.483364
3025,0.0145428,0.283053,0.283426
3026,-0.331068,0.297596,0.445163
3027,-0.729846,0.0255171,0.730292
3028,-0.237937,-0.40893,0.473115
3029,0.0826583,-0.831792,0.835889
3030,0.679174,-0.34885,0.763527
3031,0.347746,0.261838,0.4353
3032,0.0718396,0.00831085,0.0723187
3033,0.303389,0.0677186,0.310854
3034,0.165256,0.384212,0.418244
3035,0.195109,-0.176746,0.263262
3036,0.114795,-0.262201,0.28623
3037,-0.186967,-0.335339,0.383939
3038,0.0983269,-0.609632,0.61751
3039,0.230488,-0.576569,0.620932
3040,0.7799,-0.510414,0.932077
3041,0.456495,0.187601,0.49354
3042,-0.207479,0.12755,0.24355
3043,0.189112,0.185112,0.264632
3044,-0.353344,0.28362,0.453091
3045,-0.584898,0.172711,0.609865
3046,-0.654443,-0.05427,0.65669
3047,-0.363598,-0.565267,0.672109
3048,0.269047,-0.323451,0.420722
3049,-0.0438191,-0.370651,0.373232
3050,0.477276,-0.00336072,0.477287
3051,-0.0413444,0.429859,0.431843
3052,0.130224,0.445863,0.464491
3053,0.354903,0.350575,0.498858
3054,0.268301,0.55444,0.615946
3055,-0.335788,0.412197,0.531658
3056,-0.0363914,0.318541,0.320613
3057,0.221067,0.105438,0.244924
3058,0.433652,0.465134,0.635927
3059,-0.139908,0.0603063,0.152352
3060,-0.551482,0.170529,0.577245
3061,-0.657938,0.11913,0.668636
3062,-0.050412,0.00281159,0.0504903
3063,0.394939,-0.0125326,0.395138
3064,0.473886,0.308401,0.565401
3065,0.383131,0.513209,0.640447
3066,-0.0890065,0.872454,0.876982
3067,-0.567612,0.74482,0.93645
3068,-0.877299,0.407816,0.967455
3069,-0.639297,0.281346,0.698467
3070,-0.174124,-0.283394,0.332613
3071,-0.172145,-0.454532,0.486038
3072,0.420397,-0.170998,0.453843
3073,-0.189564,0.279227,0.337494
3074,-0.149479,-0.0417016,0.155187
3075,-0.423534,-0.243377,0.488481
3076,-0.587914,-0.196437,0.619863
3077,0.197107,-0.209219,0.287444
3078,0.0598563,0.330078,0.335461
3079,0.343518,0.179301,0.387497
3080,0.086422,0.523375,0.530462
3081,-0.208206,0.70848,0.73844
3082,-0.55903,0.0393427,0.560412
3083,0.0471178,0.0962488,0.107163
3084,0.384617,-0.0653607,0.390131
3085,-0.0105842,-0.188621,0.188918
3086,0.524563,-0.132225,0.540971
3087,-0.150307,0.301535,0.336921
3088,-0.421258,0.19027,0.462235
3089,-0.121839,-0.476443,0.491775
3090,-0.327101,-0.273641,0.426468
3091,0.299114,-0.144856,0.332344
3092,-0.195592,0.136035,0.238247
3093,-0.474707,-0.118809,0.489349
3094,-0.68495,-0.413462,0.800067
3095,-0.235657,-0.732251,0.769237
3096,0.286424,-0.830331,0.878344
3097,0.407518,-0.0477072,0.410301
3098,0.175564,-0.324944,0.36934
3099,0.437586,0.256347,0.507144
3100,-0.114976,-0.0515706,0.126012
3101,0.177762,0.127359,0.218677
3102,-0.219823,0.0777812,0.233178
3103,-0.415796,-0.250778,0.485567
3104,-0.420526,-0.169395,0.453361
3105,-0.662923,-0.402751,0.775678
3106,-0.471035,-0.5454,0.720649
3107,-0.35607,-0.810661,0.885413
3108,0.134161,-0.910411,0.920243
3109,0.191251,-0.0963228,0.214138
3110,-0.133719,-0.072787,0.152245
3111,-0.119352,0.31208,0.334124
3112,-0.0451559,-0.213935,0.218648
3113,0.232772,0.0662068,0.242005
3114,0.562173,0.0370514,0.563393
3115,0.29667,-0.0559623,0.301902
3116,0.394968,0.568005,0.69183
3117,0.283045,0.712884,0.767019
3118,0.316509,0.415909,0.522646
3119,0.067339,0.72505,0.72817
3120,0.0585794,0.115689,0.129675
3121,0.177808,0.465327,0.498141
3122,0.171201,-0.0149627,0.171853
3123,0.268321,-0.316539,0.414961
3124,0.478674,-0.350269,0.593141
3125,0.193828,0.203517,0.281049
3126,0.562055,0.346604,0.660333
3127,-0.15603,0.212746,0.263829
3128,-0.177978,0.465594,0.498452
3129,-0.364517,0.362239,0.513896
3130,-0.390643,-0.162068,0.422928
3131,0.219153,-0.0427893,0.223291
3132,-0.00862684,0.339467,0.339577
3133,-0.430766,0.211131,0.479725
3134,-0.1039,-0.225667,0.248437
3135,0.167175,-0.274109,0.321065
3136,0.341618,0.209084,0.400523
3137,0.331258,-0.0686493,0.338297
3138,-0.0156834,-0.0991213,0.100354
3139,0.380714,-0.238186,0.449083
3140,-0.0256164,-0.403506,0.404318
3141,-0.0519999,-0.100645,0.113284
3142,-0.314088,-0.310959,0.44198
3143,-0.463079,-0.339042,0.573927
3144,-0.0670943,-0.860242,0.862854
3145,-0.00651998,-0.936027,0.936049
3146,-0.00630729,-0.473266,0.473308
3147,0.487851,-0.242047,0.544596
3148,0.12102,0.315134,0.337573
3149,-0.33264,0.0727822,0.340509
3150,-0.185443,0.223832,0.290671
3151,-0.0482428,-0.256917,0.261407
3152,0.0768405,0.212556,0.226019
3153,-0.0861873,-0.236528,0.251741
3154,0.157725,-0.199124,0.254023
3155,0.160031,-0.310712,0.349502
3156,0.310949,0.123527,0.334587
3157,0.388691,-0.171229,0.424735
3158,-0.0249435,0.323435,0.324395
3159,-0.351027,0.0565556,0.355554
3160,-0.337064,-0.486722,0.592039
3161,-0.0439267,-0.0212216,0.0487844
3162,0.124353,-0.487083,0.502706
3163,0.215666,-0.532521,0.574535
3164,-0.0746881,-0.382515,0.389739
3165,-0.239398,-0.515275,0.568173
3166,0.41989,-0.00824159,0.419971
3167,0.362793,0.288713,0.463653
3168,0.3999,-0.133757,0.421677
3169,0.319759,0.454706,0.55588
3170,0.0873001,-0.015502,0.0886658
3171,-0.361029,-0.108246,0.376907
3172,-0.00903134,-0.364033,0.364145
3173,0.356266,-0.348332,0.498257
3174,0.871176,-0.0642763,0.873544
3175,0.680082,-0.241342,0.721635
3176,0.79343,0.0914372,0.798681
3177,0.494391,0.546254,0.73676
3178,0.369061,0.160139,0.402306
3179,0.536036,0.220851,0.57975
3180,-0.175374,0.058823,0.184976
3181,0.083906,0.326152,0.336772
3182,0.301516,0.392012,0.494556
3183,-0.0920833,0.622888,0.629658
3184,-0.343498,0.522589,0.625372
3185,-0.676171,0.565914,0.88174
3186,-0.586285,0.44657,0.73699
3187,-0.0736377,0.0698047,0.101465
3188,-0.370007,0.375997,0.527521
3189,-0.449859,0.423703,0.617978
3190,-0.538715,-0.207418,0.577266
3191,-0.492944,0.103318,0.503655
3192,0.0351881,-0.511781,0.512989
3193,-0.113637,-0.519806,0.532082
3194,0.279839,-0.579205,0.643264
3195,0.526462,-0.456816,0.697024
3196,0.140434,-0.0915071,0.167617
3197,0.0818336,-0.353545,0.362892
3198,0.268782,-0.496247,0.564362
3199,0.178547,0.124667,0.217763
3200,0.114959,0.337428,0.356473
3201,-0.332275,-0.0435511,0.335117
3202,-0.0122536,-0.311691,0.311932
3203,0.266204,-0.658937,0.710677
3204,0.258279,-0.502117,0.56465
3205,0.630887,-0.351265,0.722084
3206,0.0244591,0.0599334,0.0647323
3207,-0.0428581,0.40401,0.406277
3208,-0.413508,0.0249692,0.414261
3209,-0.480952,0.34017,0.589093
3210,-0.551032,-0.466485,0.721972
3211,-0.468567,-0.0378764,0.470096
3212,-0.162594,0.142011,0.215879
3213,-0.580913,-0.252166,0.633283
3214,-0.242508,-0.567928,0.617538
3215,-0.276124,-0.108845,0.296802
3216,0.234296,0.173861,0.291757
3217,-0.0240776,0.502467,0.503044
3218,-0.394811,0.0462312,0.397509
3219,-0.771383,-0.372201,0.856484
3220,-0.756645,-0.229876,0.790794
3221,-0.272605,-0.0594612,0.279014
3222,0.126494,0.196503,0.233697
3223,-0.0488642,-0.279063,0.283309
3224,0.174096,-0.404035,0.439947
3225,0.143261,0.18834,0.236634
3226,-0.220892,0.305989,0.377389
3227,0.245886,0.323909,0.406666
3228,-0.422555,0.208126,0.47103
3229,-0.665362,-0.0325072,0.666155
3230,-0.674868,-0.194532,0.702346
3231,-0.0388055,-0.438208,0.439923
3232,0.197918,-0.0314386,0.200399
3233,-0.22192,0.0283206,0.22372
3234,-0.584014,-0.0945349,0.591615
3235,-0.381589,-0.484759,0.616929
3236,0.195781,-0.524215,0.559582
3237,0.34476,0.0371124,0.346752
3238,0.403449,-0.067303,0.409024
3239,-0.070731,0.497837,0.502836
3240,0.110048,0.475415,0.487986
3241,-0.413163,-0.115971,0.42913
3242,0.263007,0.0137234,0.263364
3243,-0.147117,-0.325309,0.357029
3244,0.227525,-0.372368,0.436378
3245,0.706065,-0.121274,0.716404
3246,0.0348879,0.315562,0.317485
3247,-0.0611792,-0.0929756,0.111299
3248,0.22933,-0.0450409,0.233711
3249,0.453767,0.0951188,0.463629
3250,0.470187,-0.240833,0.528277
3251,0.388953,0.484911,0.621629
3252,-0.352026,0.450033,0.57136
3253,0.0308331,0.356499,0.357829
3254,0.0856556,-0.209681,0.226502
3255,0.355109,-0.0253044,0.356009
3256,0.518823,-0.0457,0.520832
3257,0.0254602,-0.0216839,0.0334426
3258,-0.176892,0.155657,0.235627
3259,-0.145411,0.282859,0.318046
3260,-0.0404517,-0.2372,0.240624
3261,0.465349,-0.0758489,0.47149
3262,0.283364,0.27726,0.396444
3263,0.262128,0.0790808,0.273797
3264,0.424652,0.499322,0.655479
3265,-0.251074,0.117676,0.277283
3266,-0.380079,0.430867,0.574549
3267,-0.442044,-0.219037,0.493336
3268,0.160062,-0.0961591,0.186725
3269,-0.0307392,-0.0585515,0.06613
3270,0.195868,-0.257955,0.32389
3271,0.00506876,-0.30084,0.300882
3272,0.359461,0.065997,0.365469
3273,0.431558,-0.302667,0.527115
3274,0.138854,0.489223,0.508546
3275,0.362838,0.338575,0.49627
3276,0.238513,0.112245,0.263604
3277,0.531591,0.0299089,0.532432
3278,0.479088,0.325029,0.578938
3279,0.128706,0.866704,0.876208
3280,0.0526708,0.936883,0.938362
3281,-0.191511,0.826823,0.848712
3282,-0.68429,0.482615,0.837359
3283,-0.911012,-0.08925,0.915373
3284,-0.745344,0.0134121,0.745465
3285,-0.788875,-0.180657,0.809296
3286,-0.657544,-0.224287,0.694744
3287,0.0333131,-0.569255,0.570229
3288,-0.322899,-0.291935,0.435304
3289,0.250621,0.0247383,0.251839
3290,-0.147963,0.291165,0.326604
3291,-0.489948,0.480022,0.685908
3292,-0.794992,-0.00714074,0.795024
3293,-0.555946,0.246703,0.608226
3294,-0.397595,0.17186,0.433149
3295,-0.557081,-0.185664,0.587206
3296,-0.38619,-0.54988,0.671945
3297,-0.56376,-0.350916,0.664054
3298,-0.540033,-0.074282,0.545118
3299,-0.3418,-0.356635,0.49398
3300,-0.441399,-0.355287,0.566624
3301,-0.102408,-0.908453,0.914207
3302,-0.128518,-0.19727,0.235441
3303,0.243602,0.195731,0.312494
3304,0.19079,-0.191049,0.270001
3305,0.1918,-0.299179,0.355381
3306,0.251671,0.0203932,0.252496
3307,0.171343,0.616498,0.639866
3308,0.381686,0.331191,0.505343
3309,0.434945,0.21112,0.483476
3310,-0.196526,-0.0249637,0.198105
3311,0.200118,0.191378,0.276898
3312,0.478186,0.368462,0.603677
3313,0.348588,-0.0273533,0.349659
3314,0.639232,0.114012,0.64932
3315,0.133532,0.68705,0.699906
3316,-0.260768,0.749733,0.793788
3317,-0.621598,0.357635,0.717138
3318,-0.646048,-0.355955,0.737619
3319,0.0641371,-0.348449,0.354303
3320,0.240433,-0.602035,0.64827
3321,0.16309,0.231552,0.283222
3322,0.490574,0.255885,0.553299
3323,-0.269874,0.476771,0.547853
3324,-0.27095,0.582222,0.642181
3325,-0.248828,-0.241274,0.346596
3326,0.122219,-0.362645,0.382686
3327,0.438032,-0.0867346,0.446537
3328,0.46804,0.439484,0.642034
3329,0.376053,0.865048,0.943252
3330,-0.376312,0.699911,0.794661
3331,-0.331232,0.565631,0.65548
3332,-0.584544,0.555381,0.806313
3333,-0.328093,-0.19985,0.384168
3334,-0.454647,-0.303755,0.546783
3335,-0.0353482,0.0395817,0.0530679
3336,0.365191,-0.105028,0.379994
3337,0.657126,0.385882,0.762049
3338,0.609786,0.156264,0.62949
3339,0.0488345,0.664493,0.666285
3340,0.320396,0.59213,0.673254
3341,0.0107375,0.746551,0.746628
3342,0.184806,0.70392,0.727775
3343,-0.574807,0.495293,0.758761
3344,-0.781208,0.207021,0.808173
3345,-0.865157,0.0270299,0.865579
3346,-0.585008,-0.557335,0.807996
3347,-0.326132,-0.786094,0.851062
3348,-0.282521,-0.620521,0.68181
3349,0.180134,-0.132724,0.22375
3350,-0.0481595,0.225911,0.230988
3351,-0.328804,0.405871,0.522344
3352,-0.659002,-0.14834,0.675491
3353,-0.268475,0.144821,0.305044
3354,-0.0978323,0.17174,0.197651
3355,-0.499208,0.0240514,0.499787
3356,-0.192837,0.381765,0.427704
3357,-0.723903,0.221183,0.75694
3358,-0.052001,0.0902785,0.104184
3359,-0.315431,-0.00395721,0.315456
3360,-0.0528615,0.226463,0.232551
3361,0.0162918,-0.238331,0.238888
3362,0.0861422,0.43382,0.44229
3363,0.368837,0.256185,0.449079
3364,-0.024233,0.683647,0.684077
3365,-0.0509083,0.854448,0.855964
3366,-0.748929,0.229557,0.78332
3367,-0.65804,0.385529,0.76266
3368,-0.518021,-0.471225,0.700285
3369,0.0352141,-0.567735,0.568826
3370,0.710689,-0.469882,0.851979
3371,0.608812,0.150369,0.627106
3372,0.148277,0.0947115,0.175944
3373,0.379837,0.0843299,0.389086
3374,0.29575,-0.30175,0.422517
3375,0.508992,-0.306174,0.593983
3376,0.455301,-0.343402,0.570284
3377,0.566187,-0.260104,0.623074
3378,0.717193,-0.102441,0.724472
3379,0.205538,-0.0811009,0.22096
3380,0.603781,-0.0958897,0.611348
3381,0.00512963,-0.12347,0.123577
3382,-0.272456,0.159137,0.315526
3383,0.270814,-0.295745,0.401006
3384,-0.217144,0.109058,0.242992
3385,0.290667,-0.384398,0.481923
3386,-0.0810513,-0.454055,0.461232
3387,0.0618334,-0.473325,0.477347
3388,0.350263,-0.0795767,0.359188
3389,0.363925,-0.209079,0.419709
3390,0.668763,0.272898,0.7223
3391,0.203498,0.579244,0.613951
3392,-0.106678,0.733861,0.741574
3393,-0.589101,0.488664,0.765397
3394,-0.530765,0.491064,0.723087
3395,-0.0977354,-0.0279036,0.101641
3396,-0.357381,-0.224972,0.422296
3397,-0.277644,-0.529512,0.597888
3398,-0.40429,-0.591705,0.716635
3399,0.145401,0.00222533,0.145418
3400,0.303303,-0.492381,0.578301
3401,-0.0955843,-0.0605257,0.113136
3402,-0.392946,0.0638672,0.398103
3403,-0.0749424,0.117758,0.139583
3404,0.134589,-0.291401,0.320981
3405,0.343184,0.00448229,0.343213
3406,0.476701,0.265847,0.545819
3407,0.317367,0.696635,0.765521
3408,0.425313,0.502409,0.65826
3409,0.304933,0.251194,0.395073
3410,0.137474,0.723781,0.736721
3411,-0.451134,0.500966,0.674158
3412,-0.0108344,0.575944,0.576046
3413,0.0558124,0.0137401,0.0574788
3414,0.310737,-0.314368,0.442024
3415,0.550882,-0.425074,0.695815
3416,0.629943,0.237549,0.673244
3417,0.341553,0.769351,0.841759
3418,-0.293697,0.801265,0.853395
3419,-0.647506,0.145262,0.6636
3420,-0.141025,-0.282987,0.31618
3421,-0.0909873,-0.715213,0.720977
3422,-0.0719166,-0.530859,0.535708
3423,0.463831,0.0127237,0.464006
3424,-0.0718087,-0.146423,0.163083
3425,-0.138084,-0.362929,0.38831
3426,0.36352,-0.474779,0.597964
3427,0.117926,-0.507328,0.520853
3428,0.619587,0.0681818,0.623327
3429,0.342971,-0.206442,0.400309
3430,0.405804,-0.055105,0.409529
3431,0.393451,0.355342,0.530161
3432,-0.130784,0.569258,0.584088
3433,-0.310032,0.687795,0.754442
3434,-0.0549782,0.190764,0.198528
3435,-0.331886,0.279724,0.434044
3436,0.0205481,0.325624,0.326272
3437,-0.447637,0.492516,0.665545
3438,-0.290565,-0.0843511,0.302561
3439,0.0843681,-0.340232,0.350537
3440,0.242616,0.234992,0.337763
3441,0.515424,0.17403,0.544011
3442,0.413556,0.116079,0.429538
3443,0.487531,0.33387,0.590894
3444,0.234042,0.566562,0.613
3445,0.269551,0.879377,0.919761
3446,0.306493,0.669732,0.736531
3447,0.0667917,0.724985,0.728055
3448,0.0474746,0.195002,0.200698
3449,-0.363331,0.27508,0.455718
3450,-0.583624,0.246263,0.633452
3451,-0.757192,-0.187714,0.780113
3452,0.0523779,0.0522209,0.0739627
3453,-0.183461,-0.529362,0.560252
3454,0.348079,-0.318033,0.471491
3455,0.257812,-0.441666,0.511406
3456,0.394001,-0.431341,0.584202
3457,0.144627,-0.382988,0.409386
3458,0.0431401,-0.439312,0.441425
3459,0.355734,0.0591646,0.360621
3460,0.156544,0.51935,0.54243
3461,0.408799,0.0765649,0.415907
3462,0.297015,-0.186263,0.350588
3463,-0.247751,-0.247687,0.350327
3464,0.345372,-0.359627,0.498612
3465,0.473985,0.356472,0.593071
3466,0.263609,0.635869,0.688345
3467,0.0119809,0.760435,0.76053
3468,-0.649408,0.323772,0.725644
3469,-0.209564,0.0721606,0.221639
3470,0.0513491,0.23271,0.238308
3471,-0.00689645,0.585465,0.585506
3472,-0.0267622,-0.00424129,0.0270962
3473,-0.169926,-0.236017,0.290825
3474,-0.254574,-0.478669,0.542155
3475,-0.0312924,-0.64323,0.64399
3476,0.344703,0.0972843,0.358168
3477,0.0938642,0.460475,0.469944
3478,-0.432554,0.098425,0.443611
3479,-0.566921,-0.346917,0.664644
3480,-0.377222,-0.0226629,0.377903
3481,-0.484251,-0.215868,0.530187
3482,0.189981,-0.170567,0.255315
3483,-0.16672,0.0613516,0.17765
3484,-0.366949,0.31885,0.486124
3485,0.197669,0.0107463,0.197961
3486,0.127501,0.419566,0.438511
3487,-0.255612,0.290756,0.387139
3488,-0.766785,0.132233,0.778103
3489,-0.0937711,-0.184773,0.207205
3490,-0.373651,0.00242662,0.373659
3491,0.0409354,0.250774,0.254093
3492,0.146372,-0.0944159,0.174181
3493,0.348527,0.0406019,0.350884
3494,0.409286,0.195269,0.453481
3495,0.223256,-0.0225409,0.224391
3496,0.052306,-0.0901852,0.104256
3497,-0.326683,-0.0558317,0.33142
3498,-0.302333,-0.407512,0.507416
3499,0.00361955,0.132429,0.132478
3500,-0.0165656,-0.429397,0.429716
3501,0.416027,-0.219811,0.470527
3502,-0.154164,0.0117284,0.154609
3503,0.00764269,-0.293963,0.294062
3504,0.282787,0.152652,0.321358
3505,-0.278963,0.109595,0.299718
3506,-0.421625,0.0602296,0.425905
3507,-0.51174,-0.290701,0.588545
3508,-0.7016,-0.337662,0.778625
3509,0.222861,-0.450678,0.50277
3510,0.544977,-0.320159,0.632061
3511,0.665669,0.255636,0.713067
3512,0.401476,0.616178,0.735431
3513,0.40504,0.75358,0.855535
3514,-0.274277,0.815328,0.860225
3515,-0.37335,0.763096,0.849532
3516,-0.787598,0.426407,0.895619
3517,-0.193378,0.0986834,0.217103
3518,0.137865,0.0711548,0.155145
3519,-0.120439,-0.22471,0.254952
3520,-0.163036,0.221292,0.274865
3521,0.0561487,-0.0402599,0.0690908
3522,-0.152179,0.293539,0.330641
3523,0.361776,0.215352,0.421021
3524,0.239161,0.0594277,0.246434
3525,0.217082,-0.143259,0.260092
3526,0.14737,0.226581,0.270291
3527,0.384158,0.0699726,0.390478
3528,0.108823,0.511418,0.522868
3529,-0.247342,0.530534,0.585358
3530,-0.763777,0.0581164,0.765984
3531,-0.108177,0.196515,0.224322
3532,-0.0963449,0.196477,0.218828
3533,-0.11801,-0.219073,0.248836
3534,0.375277,-0.16823,0.41126
3535,-0.0952102,-0.248801,0.266397
3536,-0.0277943,0.231127,0.232792
3537,0.379966,0.224304,0.441233
3538,-0.173577,0.0312176,0.176362
3539,-0.128105,0.243934,0.275527
3540,-0.603463,-0.24404,0.65094
3541,0.123039,-0.116714,0.16959
3542,-0.00301878,0.17785,0.177876
3543,-0.398259,0.256708,0.473824
3544,0.0465909,0.294255,0.297921
3545,0.212254,0.302982,0.369932
3546,0.412344,0.0586811,0.416499
3547,0.0435952,0.490005,0.49194
3548,-0.564532,0.32628,0.652039
3549,-0.377989,-0.312537,0.490464
3550,-0.325923,-0.0332092,0.32761
3551,0.193573,-0.431615,0.473035
3552,0.585388,-0.234588,0.630643
3553,0.485749,0.316857,0.579957
3554,-0.198652,0.262172,0.328933
3555,-0.407553,0.651958,0.768862
3556,-0.529655,-0.156169,0.552198
3557,-0.374576,0.0243756,0.375369
3558,-0.479212,-0.33966,0.587378
3559,-0.613283,-0.150283,0.631428
3560,-0.430608,-0.571658,0.715693
3561,-0.0192705,-0.183935,0.184941
3562,0.279636,0.15012,0.317384
3563,-0.308055,0.150998,0.343072
3564,-0.603017,0.00100814,0.603018
3565,-0.193324,-0.0949338,0.215376
3566,-0.253408,-0.48162,0.544218
3567,0.398547,-0.019073,0.399003
3568,0.432104,0.294034,0.522656
3569,-0.25729,0.527246,0.586674
3570,-0.308583,-0.156958,0.346207
3571,0.00679452,-0.280182,0.280265
3572,-0.0561016,0.138672,0.14959
3573,0.247741,-0.278166,0.372494
3574,-0.0774476,-0.262909,0.274079
3575,-0.11431,0.264646,0.288278
3576,-0.208856,0.249821,0.325625
3577,0.157188,0.275119,0.316858
3578,0.355645,-0.150818,0.386303
3579,0.211983,0.37264,0.428716
3580,-0.279186,0.431791,0.514187
3581,-0.602985,0.227919,0.644623
3582,-0.694207,-0.264495,0.742887
3583,0.0973327,-0.492833,0.502352
3584,0.483803,-0.594919,0.766807
3585,0.574994,-0.423682,0.714231
3586,0.560628,0.172896,0.586682
3587,0.524205,0.128459,0.539715
3588,-0.0359613,0.473779,0.475142
3589,0.0636011,0.501083,0.505104
3590,-0.303645,-0.0578336,0.309103
3591,0.352188,0.0541992,0.356334
3592,0.508662,0.0650708,0.512808
3593,-0.0476515,0.0194984,0.0514864
3594,-0.115189,-0.241373,0.26745
3595,-0.289595,0.185565,0.343947
3596,0.230424,-0.121071,0.260295
3597,0.699378,0.140493,0.71335
3598,0.305483,-0.167347,0.348318
3599,0.40598,-0.354115,0.538718
3600,0.359997,-0.201966,0.412781
3601,0.0249049,-0.0939014,0.0971479
3602,0.23375,-0.415461,0.476705
3603,-0.0930058,0.122734,0.153992
3604,0.290782,0.254167,0.386206
3605,-0.0912199,-0.264159,0.279466
3606,-0.321726,0.0103045,0.321891
3607,0.00878035,-0.431477,0.431566
3608,-0.16686,0.105898,0.197627
3609,0.207623,-0.36782,0.422373
3610,-0.00744019,0.247925,0.248037
3611,-0.164502,0.446428,0.475772
3612,-0.496577,0.425226,0.653763
3613,-0.242063,-0.102354,0.262813
3614,-0.155446,-0.642648,0.661181
3615,-0.0774405,-0.00349443,0.0775193
3616,0.361754,0.246452,0.437727
3617,0.32314,0.124269,0.346212
3618,0.34045,-0.212017,0.40107
3619,-0.231587,0.0563777,0.238351
3620,-0.460861,0.0794268,0.467656
3621,0.0771183,-0.34372,0.352265
3622,-0.132507,-0.184076,0.226809
3623,0.314426,-0.159512,0.352573
3624,0.529804,0.124344,0.5442
3625,0.535446,0.503079,0.734705
3626,0.292436,0.700594,0.759177
3627,0.218898,0.511823,0.556668
3628,0.0991486,0.773795,0.780122
3629,0.221958,0.565204,0.607224
3630,-0.292695,0.123398,0.317644
3631,0.0336883,-0.18299,0.186065
3632,-0.172992,-0.53362,0.56096
3633,0.276141,0.105816,0.295721
3634,0.228541,-0.314724,0.38895
3635,0.0525187,-0.465996,0.468946
3636,0.524425,-0.376353,0.645495
3637,0.475026,0.282011,0.552431
3638,0.55135,-0.00292955,0.551358
3639,0.535399,0.448763,0.698598
3640,-0.0802351,0.0529026,0.0961059
3641,-0.00344684,0.413114,0.413128
3642,0.451498,0.272959,0.527595
3643,-0.0138925,-0.101237,0.102186
3644,0.274439,-0.389095,0.476142
3645,0.410246,-0.257267,0.48424
3646,0.632296,-0.267672,0.686619
3647,0.897045,0.109191,0.903666
3648,0.259252,0.672513,0.720753
3649,0.106104,0.0923132,0.14064
3650,-0.293241,0.206962,0.35892
3651,0.141467,0.0809986,0.163014
3652,0.411917,-0.168315,0.444978
3653,0.439607,-0.262015,0.511768
3654,0.348597,-0.510043,0.617789
3655,0.414958,-0.253116,0.486063
